"DistinguishedName","DNSHostName","Enabled","Name","ObjectClass","ObjectGUID","SamAccountName","SID","UserPrincipalName"
"CN=MILWSR0103,OU=EU,OU=Servers,OU=NBI12,DC=global,DC=schindler,DC=com","MILWSR0103.global.schindler.com","True","MILWSR0103","computer","1773f875-6f50-4749-9902-6f07f3f8b87a","MILWSR0103$","S-1-5-21-3663903349-3750885259-1011159491-95874",
"CN=DEUWSR2001,OU=EU,OU=Servers,OU=NBI12,DC=global,DC=schindler,DC=com","DEUWSR2001.global.schindler.com","True","DEUWSR2001","computer","a3a3753d-349c-4043-9abc-9134ecd0d81a","DEUWSR2001$","S-1-5-21-3663903349-3750885259-1011159491-131954",
"CN=LITWSR0005,OU=EU,OU=Servers,OU=NBI12,DC=global,DC=schindler,DC=com","LITWSR0005.global.schindler.com","True","LITWSR0005","computer","fca90bdb-e680-4923-a4b4-04c6483a79a0","LITWSR0005$","S-1-5-21-3663903349-3750885259-1011159491-132074",
"CN=DEUWSR0014,OU=EU,OU=Servers,OU=NBI12,DC=global,DC=schindler,DC=com","DEUWSR0014.global.schindler.com","True","DEUWSR0014","computer","edb7f8c1-a049-4c01-a6b6-7b8534a16352","DEUWSR0014$","S-1-5-21-3663903349-3750885259-1011159491-337508",
"CN=PRGNWGPRA0001,OU=EU,OU=Servers,OU=NBI12,DC=global,DC=schindler,DC=com",,"True","PRGNWGPRA0001","computer","c84484b2-1d14-42ed-b5fd-83a8a73073bc","PRGNWGPRA0001$","S-1-5-21-3663903349-3750885259-1011159491-209758",
"CN=SKONWGSEO0001,OU=EU,OU=Servers,OU=NBI12,DC=global,DC=schindler,DC=com",,"True","SKONWGSEO0001","computer","eebe95e8-179b-4b9f-a6e0-7808d302792c","SKONWGSEO0001$","S-1-5-21-3663903349-3750885259-1011159491-209762",
"CN=DEUWSR0040,OU=EU,OU=Servers,OU=NBI12,DC=global,DC=schindler,DC=com","DEUWSR0040.global.schindler.com","True","DEUWSR0040","computer","eca00051-23b8-4470-b564-234abeac998e","DEUWSR0040$","S-1-5-21-3663903349-3750885259-1011159491-437005",
"CN=SCHDNA0003,OU=EU,OU=Servers,OU=NBI12,DC=global,DC=schindler,DC=com","schdna0003.global.schindler.com","True","SCHDNA0003","computer","84b49929-df2f-4d9b-99a2-fa3e5d496b8f","SCHDNA0003$","S-1-5-21-3663903349-3750885259-1011159491-363657",
"CN=SHHWSR1936,OU=EU,OU=Servers,OU=NBI12,DC=global,DC=schindler,DC=com","SHHWSR1936.global.schindler.com","True","SHHWSR1936","computer","2dfe0c08-be81-4845-a979-7c7ced2cbc90","SHHWSR1936$","S-1-5-21-3663903349-3750885259-1011159491-417317",
"CN=ESPWSR0018,OU=EU,OU=Servers,OU=NBI12,DC=global,DC=schindler,DC=com","ESPWSR0018.global.schindler.com","True","ESPWSR0018","computer","5c2d924d-a6f4-4602-be67-a2e08bc4083c","ESPWSR0018$","S-1-5-21-3663903349-3750885259-1011159491-87249",
"CN=SHHWSR1712,OU=EU,OU=Servers,OU=NBI12,DC=global,DC=schindler,DC=com","SHHWSR1712.global.schindler.com","True","SHHWSR1712","computer","66451d0a-28e7-4f16-9318-443c05f2b355","SHHWSR1712$","S-1-5-21-3663903349-3750885259-1011159491-399042",
"CN=SHHWSR1746,OU=EU,OU=Servers,OU=NBI12,DC=global,DC=schindler,DC=com","SHHWSR1746.global.schindler.com","True","SHHWSR1746","computer","df3f4218-deff-4071-87a4-62e70c786a7d","SHHWSR1746$","S-1-5-21-3663903349-3750885259-1011159491-399584",
"CN=ISTWSR0009,OU=EU,OU=Servers,OU=NBI12,DC=global,DC=schindler,DC=com","ISTWSR0009.global.schindler.com","True","ISTWSR0009","computer","928e0e91-887f-4bec-8230-1c8e8b874f6d","ISTWSR0009$","S-1-5-21-3663903349-3750885259-1011159491-141905",
"CN=SHHWSR1879,OU=EU,OU=Servers,OU=NBI12,DC=global,DC=schindler,DC=com","SHHWSR1879.global.schindler.com","True","SHHWSR1879","computer","787b826f-9021-4e32-b0d0-f0c608c39847","SHHWSR1879$","S-1-5-21-3663903349-3750885259-1011159491-411880",
"CN=LOCWSR0024,OU=EU,OU=Servers,OU=NBI12,DC=global,DC=schindler,DC=com","LOCWSR0024.global.schindler.com","True","LOCWSR0024","computer","69519a79-30f7-40ca-8c88-9fbb29b99b94","LOCWSR0024$","S-1-5-21-3663903349-3750885259-1011159491-274101",
"CN=SHHWSR2131,OU=EU,OU=Servers,OU=NBI12,DC=global,DC=schindler,DC=com","SHHWSR2131.global.schindler.com","True","SHHWSR2131","computer","00b29420-fb5a-4908-9851-cc3b586a16bd","SHHWSR2131$","S-1-5-21-3663903349-3750885259-1011159491-437006",
"CN=shhwsr0899,OU=EU,OU=Servers,OU=NBI12,DC=global,DC=schindler,DC=com","SHHWSR0899.global.schindler.com","True","shhwsr0899","computer","2c6be32d-b3a3-49c8-ab9f-1340de38ef15","SHHWSR0899$","S-1-5-21-3663903349-3750885259-1011159491-285121",
"CN=SHHWSR1937,OU=EU,OU=Servers,OU=NBI12,DC=global,DC=schindler,DC=com","SHHWSR1937.global.schindler.com","True","SHHWSR1937","computer","c1a2b3e8-fa56-413b-943c-f476aeb00060","SHHWSR1937$","S-1-5-21-3663903349-3750885259-1011159491-417327",
"CN=WIIWSR0027,OU=EU,OU=Servers,OU=NBI12,DC=global,DC=schindler,DC=com","WIIWSR0027.global.schindler.com","True","WIIWSR0027","computer","6a14e5b8-ceef-41b6-a3e2-e0e488f849de","WIIWSR0027$","S-1-5-21-3663903349-3750885259-1011159491-373210",
"CN=SEDWSR0027,OU=EU,OU=Servers,OU=NBI12,DC=global,DC=schindler,DC=com","SEDWSR0027.global.schindler.com","True","SEDWSR0027","computer","d1632fec-d662-4084-a324-7d7cbbb13e52","SEDWSR0027$","S-1-5-21-3663903349-3750885259-1011159491-284869",
"CN=CRDWSR0179,OU=EU,OU=Servers,OU=NBI12,DC=global,DC=schindler,DC=com","CRDWSR0179.global.schindler.com","True","CRDWSR0179","computer","681a8414-517a-477e-a25d-178d81d98f08","CRDWSR0179$","S-1-5-21-3663903349-3750885259-1011159491-399086",
"CN=SHHWSR1749,OU=EU,OU=Servers,OU=NBI12,DC=global,DC=schindler,DC=com","SHHWSR1749.global.schindler.com","True","SHHWSR1749","computer","d9d6862e-0e6d-46c4-b603-a1248cc4eb83","SHHWSR1749$","S-1-5-21-3663903349-3750885259-1011159491-399589",
"CN=SHHWSR1833,OU=EU,OU=Servers,OU=NBI12,DC=global,DC=schindler,DC=com","SHHWSR1833.global.schindler.com","True","SHHWSR1833","computer","2cf6d407-6ca2-4d2a-b2a4-1978dd745e18","SHHWSR1833$","S-1-5-21-3663903349-3750885259-1011159491-405614",
"CN=SHHWSR2130,OU=EU,OU=Servers,OU=NBI12,DC=global,DC=schindler,DC=com","SHHWSR2130.global.schindler.com","True","SHHWSR2130","computer","ae97a3c4-8aef-465d-931d-fdc194deed87","SHHWSR2130$","S-1-5-21-3663903349-3750885259-1011159491-437002",
"CN=SHHWSR0200,OU=EU,OU=Servers,OU=NBI12,DC=global,DC=schindler,DC=com","SHHWSR0200.global.schindler.com","True","SHHWSR0200","computer","e956c21c-fdc3-4148-ac37-b419c9bb85a7","SHHWSR0200$","S-1-5-21-3663903349-3750885259-1011159491-129493",
"CN=CRDWSR0177,OU=EU,OU=Servers,OU=NBI12,DC=global,DC=schindler,DC=com","CRDWSR0177.global.schindler.com","True","CRDWSR0177","computer","cbc2d421-ffc8-4e52-a029-7d97057cc753","CRDWSR0177$","S-1-5-21-3663903349-3750885259-1011159491-399049",
"CN=SHHWSR1737,OU=EU,OU=Servers,OU=NBI12,DC=global,DC=schindler,DC=com","SHHWSR1737.global.schindler.com","True","SHHWSR1737","computer","50f51730-df8c-4554-b71d-82a10768e114","SHHWSR1737$","S-1-5-21-3663903349-3750885259-1011159491-399568",
"CN=LOCWSR0030,OU=EU,OU=Servers,OU=NBI12,DC=global,DC=schindler,DC=com","LOCWSR0030.global.schindler.com","True","LOCWSR0030","computer","22cc0228-b7a4-4197-9f0b-ce2c05b33881","LOCWSR0030$","S-1-5-21-3663903349-3750885259-1011159491-402091",
"CN=SHHWSR1834,OU=EU,OU=Servers,OU=NBI12,DC=global,DC=schindler,DC=com","SHHWSR1834.global.schindler.com","True","SHHWSR1834","computer","13a5c3ce-3144-4b2e-98f1-adbb7caa4644","SHHWSR1834$","S-1-5-21-3663903349-3750885259-1011159491-405616",
"CN=SHHWSR1487,OU=EU,OU=Servers,OU=NBI12,DC=global,DC=schindler,DC=com","shhwsr1487.global.schindler.com","True","SHHWSR1487","computer","8cb1dde7-eff3-46c9-8f6c-1efefa5c5ad9","SHHWSR1487$","S-1-5-21-3663903349-3750885259-1011159491-369485",
"CN=PARWSR9010,OU=EU,OU=Servers,OU=NBI12,DC=global,DC=schindler,DC=com","PARWSR9010.global.schindler.com","True","PARWSR9010","computer","d24bf779-09df-4d8a-9985-94c720141274","PARWSR9010$","S-1-5-21-3663903349-3750885259-1011159491-82744",
"CN=sc005371,OU=EU,OU=Servers,OU=NBI12,DC=global,DC=schindler,DC=com","sc005371.global.schindler.com","True","sc005371","computer","343d16a6-5687-452a-a5ce-01c64f4aecbd","SC005371$","S-1-5-21-3663903349-3750885259-1011159491-219188",
"CN=NBOWSR0004,OU=EU,OU=Servers,OU=NBI12,DC=global,DC=schindler,DC=com","NBOWSR0004.global.schindler.com","True","NBOWSR0004","computer","1623ec20-29c2-4951-85bb-29a47a6a317a","NBOWSR0004$","S-1-5-21-3663903349-3750885259-1011159491-399031",
"CN=CRDWSR0178,OU=EU,OU=Servers,OU=NBI12,DC=global,DC=schindler,DC=com","CRDWSR0178.global.schindler.com","True","CRDWSR0178","computer","74b1d36f-b038-4ca8-ab0e-7bb1362b634b","CRDWSR0178$","S-1-5-21-3663903349-3750885259-1011159491-399051",
"CN=SHHWSR1743,OU=EU,OU=Servers,OU=NBI12,DC=global,DC=schindler,DC=com","SHHWSR1743.global.schindler.com","True","SHHWSR1743","computer","116b9947-90cf-448d-bf6c-f59a7dfa1788","SHHWSR1743$","S-1-5-21-3663903349-3750885259-1011159491-399579",
"CN=REBWSR0016,OU=EU,OU=Servers,OU=NBI12,DC=global,DC=schindler,DC=com","REBWSR0016.global.schindler.com","True","REBWSR0016","computer","fe279c66-03df-4d7f-9d7f-3a26c6c7319f","REBWSR0016$","S-1-5-21-3663903349-3750885259-1011159491-340835",
"CN=SHHWSR1468,OU=EU,OU=Servers,OU=NBI12,DC=global,DC=schindler,DC=com","shhwsr1468.global.schindler.com","True","SHHWSR1468","computer","8e63da02-5f62-4cfc-b7a2-31002746a66e","SHHWSR1468$","S-1-5-21-3663903349-3750885259-1011159491-365849",
"CN=WAWWSR1003,OU=EU,OU=Servers,OU=NBI12,DC=global,DC=schindler,DC=com","WAWWSR1003.global.schindler.com","True","WAWWSR1003","computer","1bc8552a-330b-4aad-a273-36643ad905e0","WAWWSR1003$","S-1-5-21-3663903349-3750885259-1011159491-369682",
"CN=PARWSR9006,OU=EU,OU=Servers,OU=NBI12,DC=global,DC=schindler,DC=com","PARWSR9006.global.schindler.com","True","PARWSR9006","computer","36ab8380-5d2b-4231-a8c6-f4c10ae30ade","PARWSR9006$","S-1-5-21-3663903349-3750885259-1011159491-84461",
"CN=PARWSR0109,OU=EU,OU=Servers,OU=NBI12,DC=global,DC=schindler,DC=com","PARWSR0109.global.schindler.com","True","PARWSR0109","computer","ea016321-b663-4348-b657-23561b8b9522","PARWSR0109$","S-1-5-21-3663903349-3750885259-1011159491-423276",
"CN=CRDWSR0176,OU=EU,OU=Servers,OU=NBI12,DC=global,DC=schindler,DC=com","CRDWSR0176.global.schindler.com","True","CRDWSR0176","computer","07ff3dad-92cc-4f7e-b7fb-96258169381f","CRDWSR0176$","S-1-5-21-3663903349-3750885259-1011159491-399047",
"CN=SHHWSR1718,OU=EU,OU=Servers,OU=NBI12,DC=global,DC=schindler,DC=com","SHHWSR1718.global.schindler.com","True","SHHWSR1718","computer","bc552f8c-d98b-4463-a73e-f6676fd2bc2c","SHHWSR1718$","S-1-5-21-3663903349-3750885259-1011159491-399239",
"CN=SHHWSR1741,OU=EU,OU=Servers,OU=NBI12,DC=global,DC=schindler,DC=com","SHHWSR1741.global.schindler.com","True","SHHWSR1741","computer","a61da45c-1586-41d8-8d6b-82be949e37c0","SHHWSR1741$","S-1-5-21-3663903349-3750885259-1011159491-399573",
"CN=SHHWSR2054,OU=EU,OU=Servers,OU=NBI12,DC=global,DC=schindler,DC=com","SHHWSR2054.global.schindler.com","True","SHHWSR2054","computer","14ee98aa-3f01-435c-a142-470b6e8fe0d1","SHHWSR2054$","S-1-5-21-3663903349-3750885259-1011159491-425954",
"CN=ATHWSR0003,OU=EU,OU=Servers,OU=NBI12,DC=global,DC=schindler,DC=com","ATHWSR0003.global.schindler.com","True","ATHWSR0003","computer","d82b3fd0-c2bc-4d70-b105-fd99eb336154","ATHWSR0003$","S-1-5-21-3663903349-3750885259-1011159491-349443",
"CN=SHHWSR1467,OU=EU,OU=Servers,OU=NBI12,DC=global,DC=schindler,DC=com","shhwsr1467.global.schindler.com","True","SHHWSR1467","computer","6e07e203-c31c-43c1-9207-4adbf3224778","SHHWSR1467$","S-1-5-21-3663903349-3750885259-1011159491-365844",
"CN=PARWSR9011,OU=EU,OU=Servers,OU=NBI12,DC=global,DC=schindler,DC=com","PARWSR9011.global.schindler.com","True","PARWSR9011","computer","1801b49a-d2fd-4af7-b7f9-e67684022d1a","PARWSR9011$","S-1-5-21-3663903349-3750885259-1011159491-82236",
"CN=JNBWSR0022,OU=EU,OU=Servers,OU=NBI12,DC=global,DC=schindler,DC=com",,"True","JNBWSR0022","computer","57fdbe4b-1010-44ac-a898-bc7921459fc9","JNBWSR0022$","S-1-5-21-3663903349-3750885259-1011159491-387386",
"CN=SHHWSR1019,OU=EU,OU=Servers,OU=NBI12,DC=global,DC=schindler,DC=com","SHHWSR1019.global.schindler.com","True","SHHWSR1019","computer","76a20809-a309-4b76-891c-1eca0a3b00d3","SHHWSR1019$","S-1-5-21-3663903349-3750885259-1011159491-286006",
"CN=brunwobru0001,OU=EU,OU=Servers,OU=NBI12,DC=global,DC=schindler,DC=com","brunwobru0001.global.schindler.com","True","brunwobru0001","computer","41353fc2-99cb-413b-92d1-fc9d0cb80e94","brunwobru0001$","S-1-5-21-3663903349-3750885259-1011159491-245119",
"CN=JNBWSR0039,OU=EU,OU=Servers,OU=NBI12,DC=global,DC=schindler,DC=com","JNBWSR0039.global.schindler.com","True","JNBWSR0039","computer","38df39e2-b90b-49f7-959f-b5ae65a2c89e","JNBWSR0039$","S-1-5-21-3663903349-3750885259-1011159491-399082",
"CN=SHHWSR1719,OU=EU,OU=Servers,OU=NBI12,DC=global,DC=schindler,DC=com","SHHWSR1719.global.schindler.com","True","SHHWSR1719","computer","28df9c9a-8ddf-4e30-a195-f05a8e373231","SHHWSR1719$","S-1-5-21-3663903349-3750885259-1011159491-399241",
"CN=MOSWSR0005,OU=EU,OU=Servers,OU=NBI12,DC=global,DC=schindler,DC=com","MOSWSR0005.global.schindler.com","True","MOSWSR0005","computer","0065c76a-debf-4f48-aaa7-64b9c407a6c1","MOSWSR0005$","S-1-5-21-3663903349-3750885259-1011159491-399556",
"CN=ESPWSR0112,OU=EU,OU=Servers,OU=NBI12,DC=global,DC=schindler,DC=com","ESPWSR0112.global.schindler.com","True","ESPWSR0112","computer","8ac4db6e-879e-43a0-8806-ed6929115f36","ESPWSR0112$","S-1-5-21-3663903349-3750885259-1011159491-407274",
"CN=SHHWSR1466,OU=EU,OU=Servers,OU=NBI12,DC=global,DC=schindler,DC=com","shhwsr1466.global.schindler.com","True","SHHWSR1466","computer","1379914e-231d-4b92-bc9d-eb43e775fc2e","SHHWSR1466$","S-1-5-21-3663903349-3750885259-1011159491-365846",
"CN=LOCWSR0009,OU=EU,OU=Servers,OU=NBI12,DC=global,DC=schindler,DC=com","LOCWSR0009.global.schindler.com","True","LOCWSR0009","computer","a65e5eef-4a58-4392-8311-4b8449518831","LOCWSR0009$","S-1-5-21-3663903349-3750885259-1011159491-59453",
"CN=PARWSR9008,OU=EU,OU=Servers,OU=NBI12,DC=global,DC=schindler,DC=com","PARWSR9008.global.schindler.com","True","PARWSR9008","computer","577b57da-2237-460b-9b3b-8cf2607e3916","PARWSR9008$","S-1-5-21-3663903349-3750885259-1011159491-82743",
"CN=LOCWSR0033,OU=EU,OU=Servers,OU=NBI12,DC=global,DC=schindler,DC=com","LOCWSR0033.global.schindler.com","True","LOCWSR0033","computer","4c739a87-9dbc-4293-9f41-b466e68f33eb","LOCWSR0033$","S-1-5-21-3663903349-3750885259-1011159491-421314",
"CN=PORWSR0203,OU=EU,OU=Servers,OU=NBI12,DC=global,DC=schindler,DC=com","PORWSR0203.global.schindler.com","True","PORWSR0203","computer","74611cf6-026f-4d56-bf62-cd84081170e4","PORWSR0203$","S-1-5-21-3663903349-3750885259-1011159491-73390",
"CN=BRUWSR0007,OU=EU,OU=Servers,OU=NBI12,DC=global,DC=schindler,DC=com","BRUWSR0007.global.schindler.com","True","BRUWSR0007","computer","e03da526-e8da-4d81-b81c-8c3d1c1122d6","BRUWSR0007$","S-1-5-21-3663903349-3750885259-1011159491-245331",
"CN=SHHWSR1745,OU=EU,OU=Servers,OU=NBI12,DC=global,DC=schindler,DC=com","SHHWSR1745.global.schindler.com","True","SHHWSR1745","computer","23ec1a6c-d8a9-441c-bf0a-4c7a9ec2fd6e","SHHWSR1745$","S-1-5-21-3663903349-3750885259-1011159491-399582",
"CN=PORNWGLIS0001,OU=EU,OU=Servers,OU=NBI12,DC=global,DC=schindler,DC=com",,"True","PORNWGLIS0001","computer","da776d7e-294d-40df-a963-d9c071d9b8e5","PORNWGLIS0001$","S-1-5-21-3663903349-3750885259-1011159491-209757",
"CN=ESPWSR0003,OU=EU,OU=Servers,OU=NBI12,DC=global,DC=schindler,DC=com","ESPWSR0003.global.schindler.com","True","ESPWSR0003","computer","e71d0ba3-e08d-4847-a8fc-f2be28b48812","ESPWSR0003$","S-1-5-21-3663903349-3750885259-1011159491-83140",
"CN=PARWSR9003,OU=EU,OU=Servers,OU=NBI12,DC=global,DC=schindler,DC=com","PARWSR9003.global.schindler.com","True","PARWSR9003","computer","1094d216-df49-47c1-9f9e-ffca43056aa1","PARWSR9003$","S-1-5-21-3663903349-3750885259-1011159491-84448",
"CN=SHHWSR1463,OU=EU,OU=Servers,OU=NBI12,DC=global,DC=schindler,DC=com","shhwsr1463.global.schindler.com","True","SHHWSR1463","computer","46083d4f-4bc2-4509-8ef0-c237c0f7ca19","SHHWSR1463$","S-1-5-21-3663903349-3750885259-1011159491-365838",
"CN=WIFWSR0118,OU=EU,OU=Servers,OU=NBI12,DC=global,DC=schindler,DC=com","WIFWSR0118.global.schindler.com","True","WIFWSR0118","computer","4e21bf1f-3cde-4fa2-bfa0-feb031c704ac","WIFWSR0118$","S-1-5-21-3663903349-3750885259-1011159491-417070",
"CN=SHHWSR1548,OU=EU,OU=Servers,OU=NBI12,DC=global,DC=schindler,DC=com","shhwsr1548.global.schindler.com","True","SHHWSR1548","computer","7d4b88f6-f84c-4eb8-bfac-5485505cd07f","SHHWSR1548$","S-1-5-21-3663903349-3750885259-1011159491-384661",
"CN=ISTWSR0007,OU=EU,OU=Servers,OU=NBI12,DC=global,DC=schindler,DC=com","ISTWSR0007.global.schindler.com","True","ISTWSR0007","computer","207560f7-2f92-430f-a0bd-7e8774b14c7e","ISTWSR0007$","S-1-5-21-3663903349-3750885259-1011159491-393414",
"CN=DEUWSR5002,OU=EU,OU=Servers,OU=NBI12,DC=global,DC=schindler,DC=com","DEUWSR5002.global.schindler.com","True","DEUWSR5002","computer","4719ec18-376d-49f2-b076-b4c4f45ce8f3","DEUWSR5002$","S-1-5-21-3663903349-3750885259-1011159491-182677",
"CN=shhwsr1031,OU=EU,OU=Servers,OU=NBI12,DC=global,DC=schindler,DC=com","shhwsr1031.global.schindler.com","True","shhwsr1031","computer","7075529e-8f4d-48f5-851e-1a18db551b49","SHHWSR1031$","S-1-5-21-3663903349-3750885259-1011159491-332373",
"CN=SHHWSR1751,OU=EU,OU=Servers,OU=NBI12,DC=global,DC=schindler,DC=com","SHHWSR1751.global.schindler.com","True","SHHWSR1751","computer","859c3a6e-cb28-48dd-987b-1c53aa1a299a","SHHWSR1751$","S-1-5-21-3663903349-3750885259-1011159491-399593",
"CN=SHHWSR2035,OU=EU,OU=Servers,OU=NBI12,DC=global,DC=schindler,DC=com","SHHWSR2035.global.schindler.com","True","SHHWSR2035","computer","b02d3d20-cdf8-47a0-9b1b-0ace20d08ae9","SHHWSR2035$","S-1-5-21-3663903349-3750885259-1011159491-424889",
"CN=SHHWSR1885,OU=EU,OU=Servers,OU=NBI12,DC=global,DC=schindler,DC=com","SHHWSR1885.global.schindler.com","True","SHHWSR1885","computer","f34639f1-99c8-4ed6-93b4-0b2a98b67c3f","SHHWSR1885$","S-1-5-21-3663903349-3750885259-1011159491-411938",
"CN=SHHWSR1465,OU=EU,OU=Servers,OU=NBI12,DC=global,DC=schindler,DC=com","shhwsr1465.global.schindler.com","True","SHHWSR1465","computer","176b6b7c-2dde-4e3a-9a37-749ad58869af","SHHWSR1465$","S-1-5-21-3663903349-3750885259-1011159491-365842",
"CN=WIIWSR0003,OU=EU,OU=Servers,OU=NBI12,DC=global,DC=schindler,DC=com","WIIWSR0003.global.schindler.com","True","WIIWSR0003","computer","870ebc8f-812f-4bf6-902d-680494e1b9db","WIIWSR0003$","S-1-5-21-3663903349-3750885259-1011159491-391203",
"CN=SHHWSR1621,OU=EU,OU=Servers,OU=NBI12,DC=global,DC=schindler,DC=com","SHHWSR1621.global.schindler.com","True","SHHWSR1621","computer","66fd1a34-561e-4ff4-9769-479d6aed60e3","SHHWSR1621$","S-1-5-21-3663903349-3750885259-1011159491-394270",
"CN=DEUWSR5001,OU=EU,OU=Servers,OU=NBI12,DC=global,DC=schindler,DC=com","DEUWSR5001.global.schindler.com","True","DEUWSR5001","computer","42137e55-924b-4070-b578-7535f5337cbc","DEUWSR5001$","S-1-5-21-3663903349-3750885259-1011159491-182679",
"CN=SHHWSR1030,OU=EU,OU=Servers,OU=NBI12,DC=global,DC=schindler,DC=com","shhwsr1030.global.schindler.com","True","SHHWSR1030","computer","5f747ead-12ad-4910-8088-d1c053d3b347","SHHWSR1030$","S-1-5-21-3663903349-3750885259-1011159491-332364",
"CN=JNBWSR0038,OU=EU,OU=Servers,OU=NBI12,DC=global,DC=schindler,DC=com","JNBWSR0038.global.schindler.com","True","JNBWSR0038","computer","2c07aede-06fa-4621-a0eb-bebd9ae0045e","JNBWSR0038$","S-1-5-21-3663903349-3750885259-1011159491-399056",
"CN=SHHWSR1748,OU=EU,OU=Servers,OU=NBI12,DC=global,DC=schindler,DC=com","SHHWSR1748.global.schindler.com","True","SHHWSR1748","computer","8aa8fc71-fe33-4b95-a177-3a11ca91e630","SHHWSR1748$","S-1-5-21-3663903349-3750885259-1011159491-399587",
"CN=SHHWSR2037,OU=EU,OU=Servers,OU=NBI12,DC=global,DC=schindler,DC=com","SHHWSR2037.global.schindler.com","True","SHHWSR2037","computer","0002bb62-86eb-4538-8c0d-96e2902175df","SHHWSR2037$","S-1-5-21-3663903349-3750885259-1011159491-424893",
"CN=SHHWSR0637,OU=EU,OU=Servers,OU=NBI12,DC=global,DC=schindler,DC=com","SHHWSR0637.global.schindler.com","True","SHHWSR0637","computer","5fc52e2c-acab-4b57-9988-cd3524b3dd3a","SHHWSR0637$","S-1-5-21-3663903349-3750885259-1011159491-193972",
"CN=SHHWSR1469,OU=EU,OU=Servers,OU=NBI12,DC=global,DC=schindler,DC=com","shhwsr1469.global.schindler.com","True","SHHWSR1469","computer","a602219e-0eb5-4846-bac8-55839be58af5","SHHWSR1469$","S-1-5-21-3663903349-3750885259-1011159491-365851",
"CN=HAGWSR0006,OU=EU,OU=Servers,OU=NBI12,DC=global,DC=schindler,DC=com","HAGWSR0006.global.schindler.com","True","HAGWSR0006","computer","4fdaef87-73f7-4dcd-a26f-745c258c1e03","HAGWSR0006$","S-1-5-21-3663903349-3750885259-1011159491-74381",
"CN=LOCWSR0001,OU=EU,OU=Servers,OU=NBI12,DC=global,DC=schindler,DC=com","LOCWSR0001.global.schindler.com","True","LOCWSR0001","computer","fe55e058-a3a5-4450-8bc9-d77c923846bf","LOCWSR0001$","S-1-5-21-3663903349-3750885259-1011159491-348146",
"CN=SHHWSRCX0066,OU=EU,OU=Servers,OU=NBI12,DC=global,DC=schindler,DC=com","SHHWSRCX0066.global.schindler.com","True","SHHWSRCX0066","computer","58239039-d314-4b7e-8618-71a445ad43ea","SHHWSRCX0066$","S-1-5-21-3663903349-3750885259-1011159491-394309",
"CN=SHHWSR1238,OU=EU,OU=Servers,OU=NBI12,DC=global,DC=schindler,DC=com","shhwsr1238.global.schindler.com","True","SHHWSR1238","computer","20ba20bf-cf42-47fe-a598-5e8019a214f8","SHHWSR1238$","S-1-5-21-3663903349-3750885259-1011159491-332359",
"CN=SHHWSR1747,OU=EU,OU=Servers,OU=NBI12,DC=global,DC=schindler,DC=com","SHHWSR1747.global.schindler.com","True","SHHWSR1747","computer","ae64c57d-57d8-4fc1-8e63-f5d38d0c6a0a","SHHWSR1747$","S-1-5-21-3663903349-3750885259-1011159491-399595",
"CN=SHHWSR2034,OU=EU,OU=Servers,OU=NBI12,DC=global,DC=schindler,DC=com","SHHWSR2034.global.schindler.com","True","SHHWSR2034","computer","f20af5ab-4fca-4e9a-b976-77df6f26375f","SHHWSR2034$","S-1-5-21-3663903349-3750885259-1011159491-424908",
"CN=SHHWSR1464,OU=EU,OU=Servers,OU=NBI12,DC=global,DC=schindler,DC=com","shhwsr1464.global.schindler.com","True","SHHWSR1464","computer","b21db5a0-1c91-4af4-a1b0-428a0c8704c1","SHHWSR1464$","S-1-5-21-3663903349-3750885259-1011159491-365840",
"CN=LOCWSR0002,OU=EU,OU=Servers,OU=NBI12,DC=global,DC=schindler,DC=com","LOCWSR0002.global.schindler.com","True","LOCWSR0002","computer","8e7912b1-00f6-4076-b7c4-7af1e2326643","LOCWSR0002$","S-1-5-21-3663903349-3750885259-1011159491-347151",
"CN=SHHWSR1627,OU=EU,OU=Servers,OU=NBI12,DC=global,DC=schindler,DC=com","SHHWSR1627.global.schindler.com","True","SHHWSR1627","computer","121950e8-688f-47d1-99c5-029ca0c42730","SHHWSR1627$","S-1-5-21-3663903349-3750885259-1011159491-394273",
